+/-;Código;Classificação;Tipo;Nome;Apelido;Grupo;Relatório;Filtro;Fórmula;Condição;Plano padrão;Saldo;Código subconta;Grupo subconta;Natureza subconta;Empreendimentos Imobiliários;Unidades imobiliárias;Caixa produtor rural;Banco produtor rural;Conta transitória de produtor rural;Conta participante do Carnê Leão
;724;02.1.2.01.006;;    Bco Bradesco;;Passivo;Balanço Patrimonial;;;;90132;Comum
;727;02.1.2.01.007;;    Bco Itaú;;Passivo;Balanço Patrimonial;;;;90132;Comum
;731;02.1.2.01.008;;    Bco Santander;;Passivo;Balanço Patrimonial;;;;90132;Comum
;732;02.1.2.01.009;;    FINAME;;Passivo;Balanço Patrimonial;;;;90132;Comum
;733;02.1.2.01.010;;    BB 13°SALÁRIO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;734;02.1.2.01.011;;    FINASA BMC;;Passivo;Balanço Patrimonial;;;;90132;Comum
;735;02.1.2.01.012;;    BCO FINASA FORD KA;;Passivo;Balanço Patrimonial;;;;90132;Comum
;736;02.1.2.01.013;;    Bco ITAU CELTA;;Passivo;Balanço Patrimonial;;;;90132;Comum
;737;02.1.2.01.014;;    BCO FINASDA UNO IGV-1902;;Passivo;Balanço Patrimonial;;;;90132;Comum
;738;02.1.2.01.015;;    BCO BB - ELEBADOR;;Passivo;Balanço Patrimonial;;;;90132;Comum
;741;02.1.2.01.016;;    FIAT AUTOMÓVEIS S/A;;Passivo;Balanço Patrimonial;;;;90132;Comum
;746;02.1.2.01.017;;    BV FINANCEIRA;;Passivo;Balanço Patrimonial;;;;90132;Comum
;758;02.1.2.01.018;;    BB AG. 486-3 C/C 28768-7;;Passivo;Balanço Patrimonial;;;;90132;Comum
;759;02.1.2.01.019;;    CEF AG.1589 C/C 003/00001874-1;;Passivo;Balanço Patrimonial;;;;90132;Comum
;760;02.1.2.01.020;;    Banrisul ag. 0215 c/c 06.063766.0-5;;Passivo;Balanço Patrimonial;;;;90132;Comum
;761;02.1.2.01.021;;    Itaú ag 1438 c/c 23803-0;;Passivo;Balanço Patrimonial;;;;90132;Comum
;762;02.1.2.01.022;;    Itaú ag 1438 c/c 24174-5;;Passivo;Balanço Patrimonial;;;;90132;Comum
;763;02.1.2.01.023;;    Santander ag.1094 c/c 13-000745-4;;Passivo;Balanço Patrimonial;;;;90132;Comum
;764;02.1.2.01.024;;    Bradesco ag.1775 c/c 44335-2;;Passivo;Balanço Patrimonial;;;;90132;Comum
;765;02.1.2.01.025;;    Coop Unicred integ ag.6001 c/c 906026;;Passivo;Balanço Patrimonial;;;;90132;Comum
;766;02.1.2.01.026;;    LAMDESBANK BADEN-WURTTEMBERG;;Passivo;Balanço Patrimonial;;;;90132;Comum
;769;02.1.2.01.027;;    Ctr CEF N° 18.3461.606.0000005-39;;Passivo;Balanço Patrimonial;;;;90132;Comum
;770;02.1.2.01.028;;    BCO BNDS FINAME;;Passivo;Balanço Patrimonial;;;;90132;Comum
;771;02.1.2.01.029;;    BCO SICREDI PAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;156;02.1.2.02;T;   EMPRÉSTIMOS DE PESSOAS LIGADAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;157;02.1.2.02.001;;    Emprestimo de coligadas;;Passivo;Balanço Patrimonial;;;;90132;Comum
;624;02.1.2.02.002;;    Empréstimo de Sócios;;Passivo;Balanço Patrimonial;;;;90132;Comum
;747;02.1.2.03;T;   EMPRESTIMO A TERCEIROS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;748;02.1.2.03.001;;    Empréstimo de Pessoas Físicas e Jurídicas ;;Passivo;Balanço Patrimonial;;;;90132;Comum
;625;02.1.2.04;T;   EMPRÉSTIMO PESSOA JURÍDICA;EMPRÉSTIMO PESSOA JU;Passivo;Balanço Patrimonial;;;;90132;Comum
;626;02.1.2.04.001;;    Xanddy Transportes Ltda;Xanddy;Passivo;Balanço Patrimonial;;;;90132;Comum
;669;02.1.2.04.002;;    ADIANTAMENTO DE CLIENTES;;Passivo;Balanço Patrimonial;;;;90132;Comum
;670;02.1.2.05;T;   CARTÃO DE CRÉDITO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;671;02.1.2.05.001;;    Visa Santander;;Passivo;Balanço Patrimonial;;;;90132;Comum
;672;02.1.2.05.002;;    Banricompras;;Passivo;Balanço Patrimonial;;;;90132;Comum
;158;02.1.3;T;  OBRIGAÇÕES TRABALHISTAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;159;02.1.3.01;T;   FOLHA DE PAGAMENTO DE EMPREGADOS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;160;02.1.3.01.001;;    Salários a pagar;SALPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;161;02.1.3.01.002;;    Férias a pagar;FERIASPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;162;02.1.3.01.003;;    Rescisões a pagar;RESCPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;163;02.1.3.01.004;;    13º salário a pagar;13SALPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;164;02.1.3.01.006;;    Participação lucros e resultados a pagar;PLRPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;165;02.1.3.01.007;;    Pensão alimentícia;Pensão Alim;Passivo;Balanço Patrimonial;;;;90132;Comum
;627;02.1.3.01.008;;    Consignados a pagar;Consignados;Passivo;Balanço Patrimonial;;;;90132;Comum
;166;02.1.3.02;T;   FOLHA DE PAGAMENTO DE AUTÔNOMOS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;167;02.1.3.02.001;;    Rendimentos Autônomos a Pagar;RENDPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;168;02.1.3.03;T;   FOLHA DE PAGAMENTO DE DIRIGENTES;;Passivo;Balanço Patrimonial;;;;90132;Comum
;169;02.1.3.03.001;;    Pro-labore a pagar;PROLPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;170;02.1.3.04;T;   ENCARGOS SOCIAIS A PAGAR;;Passivo;Balanço Patrimonial;;;;90132;Comum
;171;02.1.3.04.001;;    INSS a pagar;INSSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;172;02.1.3.04.003;;    FGTS a pagar;FGTSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;173;02.1.3.04.004;;    Contribuições Sindicais a Pagar;CSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;174;02.1.3.04.005;;    GRRF a Pagar;GRRFPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;175;02.1.3.05;T;   PROVISÕES DA FOLHA DE PAGAMENTO;PROV;Passivo;Balanço Patrimonial;;;;90132;Comum
;176;02.1.3.05.001;;    Provisão de 13º salário;PROV 13;Passivo;Balanço Patrimonial;;;;90132;Comum
;177;02.1.3.05.002;;    Provisão de férias;PROV FER;Passivo;Balanço Patrimonial;;;;90132;Comum
;178;02.1.3.05.003;;    Provisão FGTS 13º;PROVFGTS13;Passivo;Balanço Patrimonial;;;;90132;Comum
;179;02.1.3.05.004;;    Provisão FGTS Férias;PROVFGTSFER;Passivo;Balanço Patrimonial;;;;90132;Comum
;180;02.1.3.05.005;;    Provisão INSS 13º;PROVINSS13;Passivo;Balanço Patrimonial;;;;90132;Comum
;181;02.1.3.05.006;;    Provisão INSS Férias;PROVINSSFER;Passivo;Balanço Patrimonial;;;;90132;Comum
;182;02.1.4;T;  OBRIGAÇÕES TRIBUTÁRIAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;183;02.1.4.01;T;   IMPOSTOS RETIDOS A RECOLHER;;Passivo;Balanço Patrimonial;;;;90132;Comum
;184;02.1.4.01.001;;    IRRF a Recolher - Pessoa Física;IRFPFPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;185;02.1.4.01.002;;    IRRF a Recolher - Pessoa Jurídica;IRFPJPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;186;02.1.4.01.003;;    ISS Retido a Recolher;ISSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;187;02.1.4.01.004;;    IRRF a Recolher - Contribuintes;IRRFPROPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;188;02.1.4.01.005;;    IRRF a Recolher - PLR;IRRFPLR;Passivo;Balanço Patrimonial;;;;90132;Comum
;628;02.1.4.01.006;;    CRF a recolher;CRF a recolher;Passivo;Balanço Patrimonial;;;;90132;Comum
;189;02.1.4.02;T;   IMPOSTOS E CONTRIBUIÇÕES SOBRE O LUCRO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;190;02.1.4.02.001;;    IRPJ a Pagar;IRPJPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;191;02.1.4.02.003;;    Contribuição Social s/Lucro Real a Pagar;CSLRPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;192;02.1.4.02.004;;    Contribuição Social s/Lucro Presumido a Pagar;CSLPPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;193;02.1.4.02.005;;    Contribuição Social s/Estimativa a Pagar;CSESTPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;194;02.1.4.03;T;   IMPOSTOS E CONTRIBUIÇÕES S/RECEITAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;195;02.1.4.03.001;;    ICMS a Pagar;ICMSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;196;02.1.4.03.002;;    COFINS a Pagar;COFINSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;197;02.1.4.03.003;;    PIS a Pagar;PISPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;198;02.1.4.03.004;;    IPI a Pagar;IPIPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;199;02.1.4.03.005;;    Contribuição Social a Pagar;CSLLPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;200;02.1.4.03.006;;    SIMPLES a Pagar;SIMPLESPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;201;02.1.4.03.007;;    ISSQN a Pagar;ISQNPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;202;02.1.4.03.008;;    SIMPLES NACIONAL a Pagar;SNPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;203;02.1.4.03.009;;    ICMS ST a Pagar;ICMSSTPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;204;02.1.5;T;  CONTAS A PAGAR;;Passivo;Balanço Patrimonial;;;;90132;Comum
;205;02.1.5.01;T;   CONTAS DE EMPRESAS PÚBLICAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;206;02.1.5.01.001;;    Energia elétrica;EE;Passivo;Balanço Patrimonial;;;;90132;Comum
;207;02.1.5.01.002;;    Brasil Telecom S/A;TELESC;Passivo;Balanço Patrimonial;;;;90132;Comum
;208;02.1.5.01.003;;    Água e esgoto;AE;Passivo;Balanço Patrimonial;;;;90132;Comum
;209;02.1.5.01.004;;    Embratel S/A;EMBRATEL;Passivo;Balanço Patrimonial;;;;90132;Comum
;210;02.1.5.02;T;   DEMAIS CONTAS A PAGAR;;Passivo;Balanço Patrimonial;;;;90132;Comum
;211;02.1.5.02.001;;    Seguros a Pagar;SEGPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;212;02.1.5.02.002;;    Assinatura de Periódicos a Pagar;ASSJORNAISPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;213;02.1.5.02.003;;    Aluguel a Pagar;ALUPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;629;02.1.5.02.004;;    Parcelamento INSS;Parcelamento INSS;Passivo;Balanço Patrimonial;;;;90132;Comum
;630;02.1.5.02.005;;    Parcelamento FGTS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;631;02.1.5.02.006;;    Parcelamento ISS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;632;02.1.5.02.007;;    Parcelamento RFB;;Passivo;Balanço Patrimonial;;;;90132;Comum
;633;02.1.5.02.008;;    Parcelamento Simples PGFN;;Passivo;Balanço Patrimonial;;;;90132;Comum
;668;02.1.5.02.009;;    Parcelamento INSS PGFN;;Passivo;Balanço Patrimonial;;;;90132;Comum
;673;02.1.5.02.010;;    CONSORCIOS A PAGAR;CONSPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;710;02.1.5.02.011;;    Desc. Emprest. Consig.;;Passivo;Balanço Patrimonial;;;;90132;Comum
;716;02.1.5.02.012;;    Parcelamento RFB - SIMPLES NACIONAL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;718;02.1.5.02.013;;    Parcelamento ICMS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;767;02.1.5.02.014;;    OUTRAS CONTAS A PAGAR;;Passivo;Balanço Patrimonial;;;;90132;Comum
;772;02.1.5.02.015;;    LUCROS A DISTRIBUIR;;Passivo;Balanço Patrimonial;;;;90132;Comum
;796;02.1.5.02.016;;    PARCELAMENTO MULTA M. TRABALHO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;214;02.1.5.03;T;   OBRIGAÇÕES COM TERCEIROS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;215;02.1.5.03.001;;    Adiantamento de Clientes;;Passivo;Balanço Patrimonial;;;;90132;Comum
;216;02.1.5.03.002;;    Adiantamento para futuro aumento de capital;;Passivo;Balanço Patrimonial;;;;90132;Comum
;217;02.1.5.04;T;   OBRIGAÇÕES PROVISIONADAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;218;02.1.5.04.001;;    Provisão p/ Férias;;Passivo;Balanço Patrimonial;;;;90132;Comum
;219;02.1.5.04.002;;    Provisão p/ 13º Salário;;Passivo;Balanço Patrimonial;;;;90132;Comum
;220;02.2;T; PASSIVO NÃO CIRCULANTE;;Passivo;Balanço Patrimonial;;;;90132;Comum
;221;02.2.1;T;  EMPRÉSTIMOS E FINANCIAMENTOS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;222;02.2.1.01;T;   EMPRÉSTIMOS E FINANCIAMENTOS BANCÁRIOS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;223;02.2.1.01.001;;    Banco do Brasil SA;EMPRBBPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;224;02.2.1.01.002;;    Caixa Econômica Federal SA;EMPRCEFPGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;634;02.2.1.01.003;;    Bradesco;;Passivo;Balanço Patrimonial;;;;90132;Comum
;712;02.2.1.01.004;;    BANRISUL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;721;02.2.1.01.005;;    Bco Itaú;;Passivo;Balanço Patrimonial;;;;90132;Comum
;722;02.2.1.01.006;;    FINAME;;Passivo;Balanço Patrimonial;;;;90132;Comum
;635;02.2.1.02;T;   PARCELAMENTOS LONGO PRAZO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;636;02.2.1.02.001;;    Simples Nacional de Longo Prazo;;Passivo;Balanço Patrimonial;;;;90132;Comum
;225;02.3;T; PATRIMÔNIO LÍQUIDO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;226;02.3.1;T;  CAPITAL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;227;02.3.1.01;T;   CAPITAL SOCIAL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;228;02.3.1.01.001;;    Capital Social Subscrito;CSSUBS;Passivo;Balanço Patrimonial;;;;90132;Comum
;229;02.3.1.01.002;;    Capital Social Integralizado;CSINTEGR;Passivo;Balanço Patrimonial;;;;90132;Comum
;230;02.3.2;T;  RESERVAS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;231;02.3.2.01;T;   RESERVAS DE CAPITAL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;232;02.3.2.01.001;;    Reservas de Correção Monetária do Capita;RCM;Passivo;Balanço Patrimonial;;;;90132;Comum
;233;02.3.2.02;T;   RESERVAS DE LUCROS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;234;02.3.2.02.001;;    Reserva de Lucros;RESLUCR;Passivo;Balanço Patrimonial;;;;90132;Comum
;235;02.3.2.02.002;;    Reserva de Contingências;RESCONT;Passivo;Balanço Patrimonial;;;;90132;Comum
;236;02.3.2.02.003;;    Reserva Legal;RESLEGAL;Passivo;Balanço Patrimonial;;;;90132;Comum
;237;02.3.2.02.004;;    Reserva Estatutária;RESESTAT;Passivo;Balanço Patrimonial;;;;90132;Comum
;238;02.3.2.02.005;;    Reserva de Lucros para Expansão;RESLUCEXP;Passivo;Balanço Patrimonial;;;;90132;Comum
;239;02.3.2.02.006;;    Reserva de Incentivos Fiscais;RESINCFISC;Passivo;Balanço Patrimonial;;;;90132;Comum
;745;02.3.2.02.007;;    Lucros Distribuidos;;Passivo;Balanço Patrimonial;;;;90132;Comum
;699;02.3.2.03;T;   SÓCIOS CONTA CORRENTE;;Passivo;Balanço Patrimonial;;;;90132;Comum
;700;02.3.2.03.001;;    JOSÉ S DE SOUZA;;Passivo;Balanço Patrimonial;;;;90132;Comum
;701;02.3.2.03.002;;    ANA LUCIA FRANCO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;702;02.3.2.03.003;;    GERTRUDES FRAGA DE SOUZA;;Passivo;Balanço Patrimonial;;;;90132;Comum
;703;02.3.2.03.004;;    LUCI FRAGA DE SOUZA;;Passivo;Balanço Patrimonial;;;;90132;Comum
;240;02.3.3;T;  AJUSTES DE AVALIAÇÃO PATRIMONIAL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;241;02.3.3.01;T;   AJUSTES DE AVALIAÇÃO PATRIMONIAL;;Passivo;Balanço Patrimonial;;;;90132;Comum
;242;02.3.3.01.001;;    Normas Internacionais de Contabilidade;AJNORMAS;Passivo;Balanço Patrimonial;;;;90132;Comum
;243;02.3.3.01.002;;    (-) Normas Internacionais de Contabilidade;AJNORMASS;Passivo;Balanço Patrimonial;;;;90132;Comum
;244;02.3.3.01.003;;    Avaliação de Instrumentos Financeiros;AJINSTRUM;Passivo;Balanço Patrimonial;;;;90132;Comum
;245;02.3.3.01.004;;    (-) Avaliação de Instrumentos Financeiros;AJINSTRUMM;Passivo;Balanço Patrimonial;;;;90132;Comum
;246;02.3.3.01.005;;    Ajustes ao Valor de Mercado;AJVLRMERC;Passivo;Balanço Patrimonial;;;;90132;Comum
;247;02.3.3.01.006;;    (-) Ajustes ao Valor de Mercado;AJVLRMERCC;Passivo;Balanço Patrimonial;;;;90132;Comum
;248;02.3.4;T;  LUCROS OU PREJUÍZOS ACUMULADOS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;249;02.3.4.03;T;   LUCROS OU PREJUÍZOS ACUMULADOS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;250;02.3.4.03.001;;    Lucros Acumulados;LUCACUM;Passivo;Balanço Patrimonial;;;;90132;Comum
;251;02.3.4.03.002;;    Prejuízos Acumulados;;Passivo;Balanço Patrimonial;;;;90132;Comum
;252;02.3.4.04;T;   RESULTADO DO EXERCÍCIO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;253;02.3.4.04.001;;    Resultado do Exercício;RESULTEXERC;Passivo;Balanço Patrimonial;;;;90132;Comum
;254;02.3.4.04.003;;    Ajustes de Exercícios Anteriores;AJUSEXERCANT;Passivo;Balanço Patrimonial;;;;90132;Comum
;794;02.3.5;T;  RESULTADOS SOCIAIS;;Passivo;Balanço Patrimonial;;;;90132;Comum
;795;02.3.5.01;;   Superávits/Déficit Acumulados;;Passivo;Balanço Patrimonial;;;;90132;Comum
;255;02.4;T; CONTAS DE COMPENSAÇÃO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;256;02.4.1;T;  CONTAS DE COMPENSAÇÃO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;257;02.4.1.01;T;   CONTAS DE COMPENSAÇÃO;;Passivo;Balanço Patrimonial;;;;90132;Comum
;258;02.4.1.01.001;;    Contas de Compensação;;Passivo;Balanço Patrimonial;;;;90132;Comum
;259;03;T;RECEITAS;RECEITAS;Receita;Demonstração de Resultados;;;;90132;Comum
;260;03.1;T; RECEITAS ÁREA DA EDUCAÇÃO;;Receita;Demonstração de Resultados;;;;90132;Comum
;261;03.1.1;T;  RECEITA BRUTA COM DOAÇÕES E SUBVENÇÕES;;Receita;Demonstração de Resultados;;;;90132;Comum
;262;03.1.1.01;T;   RECEITA COM DOAÇÕES;;Receita;Demonstração de Resultados;;;;90132;Comum
;263;03.1.1.01.001;;    Doações Pessoas Físicas;DOAÇÕES;Receita;Demonstração de Resultados;;;;90132;Comum
;264;03.1.1.01.002;;    Vendas Produtos Fabricação Própria a Prazo;VENDAS IND PRAZ;Receita;Demonstração de Resultados;;;;90132;Comum
;265;03.1.1.01.003;;    Vendas de Mercadorias;VENDA MERC;Receita;Demonstração de Resultados;;;;90132;Comum
;266;03.1.1.01.004;;    Vendas de Imóveis Próprios;VENDA IMOV;Receita;Demonstração de Resultados;;;;90132;Comum
;637;03.1.1.01.005;;    Venda Produtos Fabricação Própria Vista;;Receita;Demonstração de Resultados;;;;90132;Comum
;638;03.1.1.01.006;;    Revenda de mercadorias a vista;;Receita;Demonstração de Resultados;;;;90132;Comum
;639;03.1.1.01.007;;    Revenda de mercadorias a prazo;;Receita;Demonstração de Resultados;;;;90132;Comum
;267;03.1.1.03;T;   RECEITAS COM SUBVENÇÕES;;Receita;Demonstração de Resultados;;;;90132;Comum
;268;03.1.1.03.001;;    Repasse Prefeirura Municipal de Alvorada;REPASSE PMA;Receita;Demonstração de Resultados;;;;90132;Comum
;269;03.1.1.03.002;;    Serviços de Industrialização;SERV IND;Receita;Demonstração de Resultados;;;;90132;Comum
;270;03.1.1.03.003;;    Serviços Prestados;;Receita;Demonstração de Resultados;;;;90132;Comum
;271;03.1.1.03.004;;    Serviços de Prestados;servprest;Receita;Demonstração de Resultados;;;;90132;Comum
;640;03.1.1.04;T;   OUTRAS RECEITAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;799;03.1.1.04.001;;    Indenizações Trabalhista;;Receita;Demonstração de Resultados;;;;90132;Comum
;775;03.1.1.04.002;;    Indenizações Trabalhistas;;Receita;Demonstração de Resultados;;;;90132;Comum
;641;03.1.1.05;T;   DOAÇÕES E SUBVENÇÕES;;Receita;Demonstração de Resultados;;;;90132;Comum
;785;03.1.1.06;T;   MENSALIDADES E CONTRIBUIÇÕES;;Receita;Demonstração de Resultados;;;;90132;Comum
;272;03.1.2;T;  DEDUÇÕES DAS RECEITAS C/VENDAS E SERVIÇO;;Receita;Demonstração de Resultados;;;;90132;Comum
;273;03.1.2.01;T;   DEVOLUÇÕES E ABATIMENTOS;;Receita;Demonstração de Resultados;;;;90132;Comum
;274;03.1.2.01.001;;    Devoluções de Vendas;DEVOL;Receita;Demonstração de Resultados;;;;90132;Comum
;275;03.1.2.01.002;;    Abatimentos Concedidos;ABAT;Receita;Demonstração de Resultados;;;;90132;Comum
;642;03.1.2.01.003;;    Recuperação de despesas;;Receita;Demonstração de Resultados;;;;90132;Comum
;276;03.1.2.02;T;   IMPOSTOS S/VENDAS E SERVIÇOS;;Receita;Demonstração de Resultados;;;;90132;Comum
;277;03.1.2.02.001;;    ICMS sobre vendas;ICMS S/VENDAS;Receita;Demonstração de Resultados;;;;90132;Comum
;278;03.1.2.02.002;;    PIS sobre vendas e serviços;PIS S/VENDAS;Receita;Demonstração de Resultados;;;;90132;Comum
;279;03.1.2.02.003;;    COFINS sobre vendas e serviços;COFINS S/VENDAS;Receita;Demonstração de Resultados;;;;90132;Comum
;280;03.1.2.02.004;;    Contribuição social sobre vendas e serviços;CONTRSOC S/VENDAS;Receita;Demonstração de Resultados;;;;90132;Comum
;281;03.1.2.02.005;;    IPI sobre vendas e serviços;IPI S/VENDAS;Receita;Demonstração de Resultados;;;;90132;Comum
;282;03.1.2.02.006;;    Simples sobre vendas e serviços;SIMPLES;Receita;Demonstração de Resultados;;;;90132;Comum
;283;03.1.2.02.007;;    ISSQN sobre serviços;ISSQN S/SERVS;Receita;Demonstração de Resultados;;;;90132;Comum
;284;03.1.2.02.008;;    Simples Nacional sobre vendas e serviços;SIMPLESNACIONAL;Receita;Demonstração de Resultados;;;;90132;Comum
;285;03.1.2.02.009;;    IRPJ sobre vendas e serviços;IRPJ S/VENDAS;Receita;Demonstração de Resultados;;;;90132;Comum
;643;03.1.2.02.010;;    ISS INDEVIDO;;Receita;Demonstração de Resultados;;;;90132;Comum
;286;03.1.3;T;  RECEITAS FINANCEIRAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;287;03.1.3.01;T;   RECEITAS COM ATUALIZAÇÕES;;Receita;Demonstração de Resultados;;;;90132;Comum
;288;03.1.3.01.001;;    Variação Monetária Ativa;VMA;Receita;Demonstração de Resultados;;;;90132;Comum
;289;03.1.3.01.002;;    Variação Cambial Ativa;VMP;Receita;Demonstração de Resultados;;;;90132;Comum
;290;03.1.3.02;T;   GANHOS COM APLICAÇÕES FINANCEIRAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;291;03.1.3.02.001;;    Rendimentos de Aplicação Financeira ;JRSFAF;Receita;Demonstração de Resultados;;;;90132;Comum
;292;03.1.3.02.002;;    Ganho Real de Aplicações de Renda Fixa;JRSRFIXA;Receita;Demonstração de Resultados;;;;90132;Comum
;293;03.1.3.02.003;;    Ganho Real de Aplicações de Renda Variável;JRSRVAR;Receita;Demonstração de Resultados;;;;90132;Comum
;294;03.1.3.02.004;;    Rendimentos de Caderneta de Poupança;JRSPOUP;Receita;Demonstração de Resultados;;;;90132;Comum
;295;03.1.3.03;T;   JUROS E DESCONTOS OBTIDOS;;Receita;Demonstração de Resultados;;;;90132;Comum
;296;03.1.3.03.001;;    Juros Ativos;JUROSOBT;Receita;Demonstração de Resultados;;;;90132;Comum
;297;03.1.3.03.002;;    Descontos Obtidos;DESCOBT;Receita;Demonstração de Resultados;;;;90132;Comum
;644;03.1.3.04;T;   DESCONTO TRIBUTÁRIO;;Receita;Demonstração de Resultados;;;;90132;Comum
;645;03.1.3.04.001;;    dESCONTO pert 2018;;Receita;Demonstração de Resultados;;;;90132;Comum
;298;03.1.4;T;  RECEITAS COM PARTICIPAÇÕES SOCIETÁRIAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;299;03.1.4.01;T;   DIVIDENDOS E LUCROS DISTRIBUÍDOS;;Receita;Demonstração de Resultados;;;;90132;Comum
;300;03.1.4.01.001;;    Dividendos Distribuídos;DIVIDENDOS;Receita;Demonstração de Resultados;;;;90132;Comum
;301;03.1.4.01.002;;    Lucros Distribuídos;LUCROS DISTR;Receita;Demonstração de Resultados;;;;90132;Comum
;302;03.1.4.02;T;   RESULTADO DE EQUIVALÊNCIA PATRIMONIAL;;Receita;Demonstração de Resultados;;;;90132;Comum
;303;03.1.4.02.001;;    Equivalência Patrimonial Positiva;EPPOSIT;Receita;Demonstração de Resultados;;;;90132;Comum
;304;03.2;T; OUTRAS RECEITAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;305;03.2.1;T;  OUTRAS RECEITAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;306;03.2.1.01;T;   OUTRAS RECEITAS;;Receita;Demonstração de Resultados;;;;90132;Comum
;307;03.2.1.01.001;;    Bonificações;;Receita;Demonstração de Resultados;;;;90132;Comum
;308;03.2.1.01.002;;    Doações;;Receita;Demonstração de Resultados;;;;90132;Comum
;309;03.2.1.01.003;;    Benefício Fiscal;;Receita;Demonstração de Resultados;;;;90132;Comum
;310;03.2.1.01.004;;    Despesas Recuperadas;;Receita;Demonstração de Resultados;;;;90132;Comum
;311;03.2.1.01.005;;    Indenizações Trabalhistas;INDTRAB;Receita;Demonstração de Resultados;;;;90132;Comum
;614;03.2.1.01.006;;    Receitas de Aluguel;;Receita;Demonstração de Resultados;;;;90132;Comum
